Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
1.752265861027189064e-01,2.944444444444444531e-01,4.693877551020407823e-01,1.116902457185405817e-01,3.131313131313131493e-01,1.981132075471697951e-01,9.897959183673468164e-01,6.838709677419354538e-01,2.782258064516128782e-01,1.084196702174230198e-01
3.277945619335347338e-01,2.833333333333333259e-01,1.224489795918367319e-01,2.025316455696202500e-01,2.034632034632034847e-01,1.570391872278664724e-01,8.775510204081631294e-01,8.645161290322580516e-01,5.524193548387096309e-01,7.020283087698817592e-01
7.764350453172206290e-01,7.499999999999999722e-02,2.653061224489795533e-01,4.400595681310499052e-01,4.502164502164502369e-01,4.545718432510885143e-01,7.959183673469387710e-01,7.290322580645161032e-01,5.322580645161290036e-01,3.022034145629651225e-01
4.264853977844913491e-01,5.305555555555555580e-01,5.306122448979591066e-01,3.298585256887565098e-01,1.457431457431457578e-01,1.754716981132075360e-01,7.755102040816326259e-01,9.677419354838709964e-01,6.370967741935483764e-01,1.370202830876988132e-01
7.361530715005035752e-01,4.166666666666667129e-02,2.040816326530612013e-01,4.296351451973194346e-01,3.419913419913420127e-01,1.108853410740203160e-01,7.806122448979591066e-01,7.741935483870967527e-01,5.806451612903225090e-01,2.327447833065810490e-01
4.712990936555891963e-01,2.000000000000000111e-01,1.632653061224489666e-01,0.000000000000000000e+00,2.106782106782106867e-01,9.637155297532655485e-02,8.724489795918366486e-01,8.193548387096774022e-01,5.241935483870967527e-01,2.553626149131766818e-02
7.839879154078550627e-01,6.027777777777777457e-01,5.306122448979591066e-01,3.201787043931496601e-01,3.694083694083694080e-01,5.211901306240928067e-01,6.326530612244897211e-01,9.935483870967742881e-01,7.903225806451612545e-01,1.246169560776302226e-01
4.572004028197380610e-01,9.083333333333333259e-01,4.285714285714285476e-01,7.073715562174236193e-02,2.106782106782106867e-01,2.033381712626995408e-01,5.357142857142856984e-01,7.161290322580644574e-01,7.419354838709677491e-01,2.727272727272727071e-01
4.748237663645518136e-01,1.944444444444444475e-01,7.142857142857141906e-01,6.701414743112435457e-02,1.558441558441558406e-01,3.584905660377358388e-02,8.928571428571427937e-01,3.354838709677420150e-01,8.467741935483870386e-02,3.375164161681015185e-01
7.875125881168176800e-01,2.583333333333333592e-01,3.673469387755101678e-01,1.429635145197319379e-01,2.539682539682539542e-01,3.441219158200289896e-01,9.591836734693877098e-01,7.096774193548387455e-01,3.427419354838709409e-01,5.391799212023931087e-01
4.974823766364551147e-01,8.972222222222222543e-01,2.244897959183673186e-01,1.265822784810126667e-01,2.178932178932178887e-01,4.223512336719883464e-01,6.785714285714284921e-01,8.322580645161290480e-01,7.137096774193548709e-01,3.674303224865022588e-01
1.072507552870090031e-01,8.944444444444444864e-01,2.244897959183673186e-01,0.000000000000000000e+00,2.106782106782106867e-01,1.928882438316400494e-01,6.887755102040815647e-01,8.387096774193549820e-01,7.096774193548387455e-01,9.353567780534072229e-02
2.361530715005035752e-01,6.250000000000000000e-01,6.122448979591836593e-02,2.688011913626209837e-01,4.184704184704184926e-01,1.856313497822931757e-01,8.010204081632652517e-01,9.225806451612903469e-01,6.653225806451612545e-01,1.586166642346417410e-01
6.863041289023161795e-01,8.750000000000000000e-01,2.448979591836734637e-01,6.701414743112435457e-02,2.222222222222222376e-01,6.136429608127720314e-01,6.581632653061223470e-01,8.451612903225806939e-01,7.379032258064516236e-01,2.763753100831752296e-01
7.482376636455185803e-01,2.083333333333333426e-01,1.428571428571428492e-01,3.603871928518243006e-01,2.655122655122655329e-01,1.285921625544267088e-01,8.673469387755101678e-01,8.322580645161290480e-01,5.362903225806451291e-01,3.720998103020574654e-01
5.981873111782476382e-01,3.444444444444444420e-01,4.081632653061224025e-01,5.584512285927029085e-01,2.799422799422799368e-01,4.191582002902757287e-01,9.744897959183671521e-01,7.870967741935483986e-01,3.709677419354838745e-01,3.739967897271267994e-01
6.334340382678751435e-01,8.583333333333333925e-01,2.448979591836734637e-01,1.496649292628443872e-01,2.611832611832611839e-01,1.944847605224963444e-02,6.581632653061223470e-01,8.580645161290323397e-01,7.459677419354838745e-01,1.613891726251276693e-01
5.025176233635448853e-01,5.277777777777777901e-01,4.693877551020407823e-01,6.701414743112435457e-02,2.366522366522366694e-01,6.879535558780841553e-02,7.908163265306120682e-01,9.741935483870967083e-01,6.370967741935483764e-01,1.704363052677659307e-01
6.470292044310170798e-01,4.055555555555555580e-01,1.020408163265306006e-01,1.116902457185405817e-01,2.279942279942279992e-01,6.651669085631348732e-01,8.622448979591836871e-01,9.032258064516129892e-01,5.887096774193548709e-01,2.890704800817160414e-01
5.060422960725075026e-01,1.972222222222222432e-01,6.734693877551020114e-01,1.139240506329113889e-01,3.088023088023088003e-01,1.091436865021770536e-01,9.030612244897957552e-01,3.741935483870968415e-01,1.088709677419354843e-01,9.878885159784035752e-02
6.742195367573011744e-01,2.166666666666666741e-01,2.653061224489795533e-01,9.977661950856292483e-02,2.207792207792207972e-01,4.878084179970971768e-01,9.081632653061224580e-01,7.548387096774193949e-01,4.395161290322580627e-01,5.530424631548226666e-02
3.237663645518629174e-01,5.222222222222222543e-01,3.061224489795917880e-01,6.329113924050633333e-02,2.395382395382395502e-01,1.663280116110304740e-01,8.265306122448978776e-01,9.741935483870967083e-01,6.411290322580645018e-01,1.691230118196410115e-01
1.268882175226586639e-01,3.750000000000000000e-01,3.265306122448979331e-01,0.000000000000000000e+00,2.106782106782106867e-01,1.657474600870827153e-01,9.489795918367345262e-01,8.516129032258064058e-01,4.475806451612903136e-01,2.028308769881803364e-01
8.660624370594161014e-02,7.805555555555555580e-01,5.714285714285713969e-01,2.233804914370811703e-02,2.279942279942279992e-01,6.240928882438315922e-02,3.826530612244897211e-01,8.451612903225806939e-01,9.274193548387096309e-01,9.835108711513204649e-02
7.557905337361530140e-01,6.083333333333333925e-01,2.448979591836734637e-01,2.233804914370811703e-02,2.005772005772005762e-01,6.313497822931785075e-01,7.551020408163264808e-01,9.806451612903226422e-01,7.258064516129032473e-01,5.085364074128119194e-01
4.224572004028197547e-01,1.861111111111111160e-01,1.836734693877550839e-01,1.414743112434847239e-01,2.366522366522366694e-01,4.020319303338171224e-02,8.724489795918366486e-01,7.935483870967743325e-01,5.040322580645161255e-01,1.524879614767254976e-01
5.251762336354481864e-01,2.416666666666666685e-01,2.040816326530612013e-01,1.578555472822040229e-01,2.712842712842712944e-01,4.455732946298983643e-01,9.081632653061224580e-01,8.000000000000000444e-01,4.758064516129031918e-01,3.667007150153217543e-01
6.696878147029203809e-01,2.444444444444444642e-01,1.428571428571428492e-01,4.467609828741623407e-02,2.092352092352092463e-01,5.400580551523946893e-01,8.826530612244896101e-01,8.387096774193549820e-01,5.282258064516128782e-01,4.527943966146212862e-01
1.188318227593152532e-01,2.888888888888889173e-01,5.918367346938775420e-01,4.988830975428146242e-02,2.554112554112554223e-01,8.127721335268504876e-02,9.948979591836732972e-01,5.806451612903225090e-01,1.693548387096774077e-01,1.575952137749890569e-02
5.387713997985901226e-01,9.750000000000000888e-01,3.877551020408163129e-01,2.107222635889798856e-01,3.391053391053391319e-01,3.436865021770681983e-01,6.377551020408162019e-01,6.838709677419354538e-01,6.330645161290322509e-01,2.714139792791477879e-01
4.712990936555891963e-01,2.777777777777777901e-01,4.285714285714285476e-01,3.350707371556217451e-01,4.502164502164502369e-01,3.545718432510884810e-01,9.744897959183671521e-01,6.903225806451613877e-01,2.983870967741935609e-01,3.038085509995622213e-01
3.761329305135951984e-01,3.750000000000000000e-01,1.224489795918367319e-01,2.025316455696202500e-01,2.294372294372294396e-01,4.687953555878084100e-02,8.775510204081631294e-01,8.903225806451613433e-01,5.685483870967741327e-01,1.832773967605428045e-01
4.773413897280966989e-01,2.666666666666666630e-01,2.448979591836734637e-01,9.233060312732688235e-02,2.453102453102453118e-01,9.579100145137879607e-02,9.234693877551019003e-01,8.000000000000000444e-01,4.556451612903225645e-01,1.955348022763752844e-02
6.570996978851963988e-01,8.333333333333333703e-01,1.020408163265306006e-01,2.822040208488458823e-01,2.640692640692640647e-01,4.576197387518141646e-01,7.500000000000000000e-01,8.967741935483870552e-01,6.935483870967741327e-01,1.463592587188092820e-01
1.611278952668679931e-01,2.722222222222222543e-01,7.755102040816326259e-01,1.303052866716306879e-01,3.708513708513708762e-01,8.766328011611029813e-02,9.744897959183671521e-01,3.806451612903225534e-01,0.000000000000000000e+00,1.575952137749890569e-02
6.510574018126888962e-01,8.333333333333334259e-02,2.244897959183673186e-01,1.563663440059568088e-01,2.222222222222222376e-01,7.885341074020318919e-01,8.061224489795917325e-01,7.483870967741936830e-01,5.362903225806451291e-01,3.392674740989347626e-01
4.410876132930512394e-01,7.555555555555555358e-01,1.836734693877550839e-01,3.127326880119136315e-02,2.150072150072150079e-01,2.802612481857764681e-01,7.091836734693877098e-01,9.290322580645160588e-01,7.459677419354838745e-01,1.165912738946446731e-01
5.518630412890230819e-01,2.222222222222222376e-01,3.265306122448979331e-01,1.898734177215190000e-01,1.890331890331890530e-01,7.518142235123366490e-02,9.234693877551019003e-01,7.161290322580644574e-01,3.911290322580645018e-01,3.065810593900481495e-01
4.949647532729104515e-01,3.750000000000000000e-01,4.081632653061224164e-02,0.000000000000000000e+00,2.106782106782106867e-01,4.435413642960812641e-01,8.367346938775508391e-01,8.967741935483870552e-01,6.129032258064516236e-01,3.427695899606011953e-01
2.940584088620341596e-01,2.000000000000000111e-01,3.673469387755101678e-01,3.320923306031273170e-01,3.636363636363636465e-01,1.059506531204644358e-01,9.183673469387754196e-01,6.645161290322580960e-01,3.548387096774193727e-01,2.073544433094994810e-01
8.111782477341389352e-01,9.055555555555555580e-01,2.857142857142856984e-01,3.529411764705882582e-01,4.213564213564213734e-01,1.754716981132075360e-01,6.479591836734692745e-01,8.064516129032257563e-01,7.177419354838709964e-01,2.242813366408871745e-01
7.940584088620341596e-01,3.722222222222222321e-01,6.530612244897958663e-01,2.107222635889798856e-01,2.236652236652236780e-01,3.666182873730043368e-01,9.795918367346938549e-01,6.967741935483870996e-01,2.379032258064515959e-01,1.488399241208229751e-01
1.233635448136958246e-01,7.611111111111111827e-01,6.734693877551020114e-01,4.467609828741623407e-02,2.554112554112554223e-01,2.101596516690856231e-01,2.959183673469387710e-01,8.258064516129033361e-01,9.677419354838709964e-01,1.195097037793666911e-01
2.724068479355488126e-01,5.388888888888888618e-01,3.061224489795917880e-01,3.127326880119136315e-02,2.236652236652236780e-01,1.473149492017416518e-01,8.061224489795917325e-01,9.806451612903226422e-01,6.653225806451612545e-01,1.847366117029038135e-01
6.485397784491440110e-01,3.916666666666666630e-01,3.265306122448979331e-01,6.329113924050633333e-02,2.121212121212121271e-01,4.448476052249636936e-01,9.387755102040815647e-01,8.709677419354839856e-01,4.717741935483870663e-01,1.476725521669341734e-01
7.663645518630413100e-01,6.166666666666666963e-01,5.714285714285713969e-01,5.018615040953090523e-01,5.887445887445887927e-01,4.764876632801160472e-01,5.918367346938774309e-01,9.935483870967742881e-01,8.145161290322580072e-01,4.087261053553187806e-01
5.891238670694864954e-01,4.249999999999999889e-01,8.163265306122448328e-02,2.233804914370811703e-02,2.106782106782106867e-01,3.808417997097242047e-01,8.520408163265305035e-01,9.096774193548387011e-01,6.048387096774193727e-01,1.996206041149861110e-01
2.009063444108760699e-01,1.250000000000000000e-01,8.163265306122448328e-02,0.000000000000000000e+00,2.106782106782106867e-01,1.844702467343976582e-01,8.316326530612243584e-01,8.516129032258064058e-01,5.887096774193548709e-01,8.813658251860498338e-02
3.328298086606242823e-01,6.666666666666666574e-02,6.122448979591836593e-02,2.107222635889798856e-01,2.698412698412698263e-01,9.724238026124817219e-03,8.163265306122449161e-01,8.645161290322580516e-01,6.129032258064516236e-01,2.733109587042171218e-01
2.129909365558912970e-01,5.250000000000000222e-01,1.224489795918367319e-01,2.010424422933730360e-01,2.453102453102453118e-01,2.177068214804063831e-02,8.265306122448978776e-01,9.354838709677419928e-01,6.411290322580645018e-01,4.377644827083029128e-02
1.863041289023161795e-01,3.361111111111111382e-01,7.346938775510203357e-01,1.578555472822040229e-01,3.968253968253968589e-01,1.255442670537010030e-01,9.948979591836732972e-01,5.548387096774194394e-01,1.008064516129032195e-01,4.158762585728877775e-02
7.341389728096676670e-01,2.222222222222222307e-02,1.428571428571428492e-01,3.112434847356664314e-01,3.506493506493506551e-01,4.207547169811320376e-01,7.857142857142855874e-01,8.258064516129033361e-01,6.129032258064516236e-01,4.796439515540638632e-01
2.849949647532727948e-01,9.416666666666666519e-01,5.918367346938775420e-01,1.116902457185405817e-01,2.828282828282828176e-01,1.159651669085631220e-01,4.489795918367346372e-01,5.548387096774194394e-01,6.854838709677418818e-01,1.527798044651977050e-01
5.599194360523664926e-01,6.166666666666666963e-01,1.224489795918367319e-01,2.680565897244974183e-01,3.391053391053391319e-01,8.300435413642960336e-01,7.908163265306120682e-01,9.419354838709677047e-01,6.814516129032257563e-01,6.594192324529403182e-01
6.470292044310170798e-01,7.499999999999999722e-02,2.448979591836734637e-01,1.206254653760238243e-01,2.294372294372294396e-01,2.534107402031930412e-01,8.010204081632652517e-01,7.483870967741936830e-01,5.443548387096773800e-01,1.021450459652706727e-01
7.376636455186305064e-01,5.833333333333333426e-02,1.428571428571428492e-01,6.701414743112435457e-02,2.193362193362193568e-01,4.433962264150942967e-01,8.010204081632652517e-01,8.064516129032257563e-01,5.887096774193548709e-01,2.959287903108127615e-01
8.096676737160120041e-01,2.472222222222222321e-01,3.469387755102040782e-01,6.492926284437825490e-01,4.790764790764791003e-01,3.582002902757619456e-01,9.489795918367345262e-01,7.161290322580644574e-01,3.588709677419354982e-01,1.716036772216547324e-01
5.352467270896272833e-01,2.416666666666666685e-01,3.469387755102040782e-01,3.909158600148920359e-01,4.343434343434343647e-01,9.825834542815674311e-02,9.387755102040815647e-01,7.161290322580644574e-01,3.709677419354838745e-01,2.060411498613745618e-01
7.024169184290030010e-01,2.500000000000000000e-01,2.040816326530612013e-01,1.116902457185405817e-01,2.380952380952381098e-01,3.870827285921625283e-01,9.081632653061224580e-01,8.064516129032257563e-01,4.758064516129031918e-01,2.342039982489420580e-01
5.211480362537763700e-01,7.083333333333333703e-01,2.857142857142856984e-01,2.233804914370811703e-02,2.279942279942279992e-01,2.920174165457183890e-01,6.581632653061223470e-01,9.612903225806452845e-01,8.024193548387096309e-01,1.619728586020720840e-01
2.160120845921449373e-01,3.777777777777777679e-01,3.877551020408163129e-01,1.906180193596425931e-01,3.968253968253968589e-01,2.074020319303337967e-01,9.591836734693877098e-01,8.387096774193549820e-01,4.193548387096773800e-01,1.298701298701298579e-01
6.802618328298086769e-01,4.611111111111111382e-01,1.836734693877550839e-01,4.467609828741623407e-02,2.106782106782106867e-01,4.201741654571842788e-01,8.673469387755101678e-01,9.354838709677419928e-01,5.967741935483871218e-01,3.545892309937253573e-01
7.210473313192347078e-01,1.833333333333333481e-01,1.632653061224489666e-01,3.469843633655994020e-01,2.164502164502164483e-01,2.367198838896951985e-01,8.724489795918366486e-01,8.064516129032257563e-01,5.161290322580645018e-01,4.612578432803151607e-01
3.595166163141993998e-01,8.055555555555556080e-02,1.224489795918367319e-01,2.903946388682054902e-01,2.813852813852814050e-01,9.346879535558780261e-02,8.163265306122449161e-01,8.193548387096774022e-01,5.806451612903225090e-01,1.857580621625565254e-01
6.027190332326284317e-01,1.250000000000000000e-01,2.653061224489795533e-01,2.233804914370811703e-02,2.150072150072150079e-01,4.420899854862118672e-01,8.418367346938775420e-01,7.225806451612903913e-01,4.838709677419354982e-01,8.416751787538303553e-01
5.377643504531721685e-01,1.000000000000000056e-01,1.428571428571428492e-01,2.025316455696202500e-01,2.496392496392496607e-01,6.616835994194484316e-01,8.265306122448978776e-01,8.129032258064516903e-01,5.685483870967741327e-01,5.750766087844738639e-01
